SongName,Era,Lyrics,LineNum
All Too Well (10 Minute Version),Red Act,"Some actress askin' me what happened, you",100
All Too Well (10 Minute Version),Red Act,"That's what happened, you",101
All Too Well (10 Minute Version),Red Act,You who charmed my dad with self-effacing jokes,102
All Too Well (10 Minute Version),Red Act,Sippin' coffee like you're on a late-night show,103
All Too Well (10 Minute Version),Red Act,"But then he watched me watch the front door all night, willin' you to come",104
All Too Well (10 Minute Version),Red Act,"And he said, It's supposed to be fun turning twenty-one",105
All Too Well (10 Minute Version),Red Act,"Wind in my hair, I was there, I was there",106
All Too Well (10 Minute Version),Red Act,"Down the stairs, I was there, I was there",107
All Too Well (10 Minute Version),Red Act,"Sacred prayer, I was there, I was thereEmbed",108
invisible string,folklore Act,Green was the color of the grass,0
invisible string,folklore Act,Where I used to read at Centennial Park,1
invisible string,folklore Act,I used to think I would meet somebody there,2
invisible string,folklore Act,Teal was the color of your shirt,3
invisible string,folklore Act,When you were sixteen at the yogurt shop,4
invisible string,folklore Act,You used to work at to make a little money,5
invisible string,folklore Act,"Time, curious time",6
invisible string,folklore Act,"Gave me no compasses, gave me no signs",7
invisible string,folklore Act,Were there clues I didn't see?,8
invisible string,folklore Act,And isn't it just so pretty to think,9
invisible string,folklore Act,All along there was some,10
invisible string,folklore Act,Invisible string,11
invisible string,folklore Act,Tying you to me?,12
invisible string,folklore Act,Ooh-ooh-ooh-ooh,13
invisible string,folklore Act,Bad was the blood of the song in the cab,14
invisible string,folklore Act,On your first trip to LA,15
invisible string,folklore Act,You ate at my favorite spot for dinner,16
invisible string,folklore Act,Bold was the waitress on our three-year trip,17
invisible string,folklore Act,Getting lunch down by the Lakes,18
invisible string,folklore Act,She said I looked like an American singer,19
invisible string,folklore Act,"Time, mystical time",20
invisible string,folklore Act,"Cutting me open, then healing me fine",21
invisible string,folklore Act,Were there clues I didn't see?,22
invisible string,folklore Act,And isn't it just so pretty to think,23
invisible string,folklore Act,All along there was some,24
invisible string,folklore Act,Invisible string,25
invisible string,folklore Act,Tying you to me?,26
invisible string,folklore Act,Ooh-ooh-ooh-ooh,27
invisible string,folklore Act,A string that pulled me,28
invisible string,folklore Act,"Out of all the wrong arms, right into that dive bar",29
invisible string,folklore Act,Something wrapped all of my past mistakes in barbed wire,30
invisible string,folklore Act,Chains around my demons,31
invisible string,folklore Act,Wool to brave the seasons,32
invisible string,folklore Act,One single thread of gold,33
invisible string,folklore Act,Tied me to you,34
invisible string,folklore Act,Cold was the steel of my axe to grind,35
invisible string,folklore Act,For the boys who broke my heart,36
invisible string,folklore Act,Now I send their babies presents,37
invisible string,folklore Act,Gold was the color of the leaves,38
invisible string,folklore Act,When I showed you around Centennial Park,39
invisible string,folklore Act,Hell was the journey but it brought me heaven,40
invisible string,folklore Act,"Time, wondrous time",41
invisible string,folklore Act,Gave me the blues and then purple-pink skies,42
invisible string,folklore Act,And it's cool,43
invisible string,folklore Act,"Baby, with me",44
invisible string,folklore Act,And isn't it just so pretty to think,45
invisible string,folklore Act,All along there was some,46
invisible string,folklore Act,Invisible string,47
invisible string,folklore Act,Tying you to me?,48
invisible string,folklore Act,Ooh-ooh-ooh-ooh,49
invisible string,folklore Act,Me,50
invisible string,folklore Act,Ooh-ooh-ooh-ooh,51
invisible string,folklore Act,(Ah-ah-ah),52
invisible string,folklore Act,(Ah-ah-ah)70Embed,53
betty,folklore Act,"Betty, I won't make assumptions",0
betty,folklore Act,"About why you switched your homeroom, but",1
betty,folklore Act,I think it's 'cause of me,2
betty,folklore Act,"Betty, one time I was riding on my skateboard",3
betty,folklore Act,When I passed your house,4
betty,folklore Act,It's like I couldn't breathe,5
betty,folklore Act,You heard the rumors from Inez,6
betty,folklore Act,You can't believe a word she says,7
betty,folklore Act,"Most times, but this time it was true",8
betty,folklore Act,The worst thing that I ever did,9
betty,folklore Act,Was what I did to you,10
betty,folklore Act,But if I just showed up at your party,11
betty,folklore Act,Would you have me? Would you want me?,12
betty,folklore Act,Would you tell me to go fuck myself,13
betty,folklore Act,Or lead me to the garden?,14
betty,folklore Act,"In the garden, would you trust me",15
betty,folklore Act,If I told you it was just a summer thing?,16
betty,folklore Act,"I'm only seventeen, I don't know anything",17
betty,folklore Act,But I know I miss you,18
betty,folklore Act,"Betty, I know where it all went wrong",19
betty,folklore Act,Your favorite song was playing,20
betty,folklore Act,From the far side of the gym,21
betty,folklore Act,I was nowhere to be found,22
betty,folklore Act,"I hate the crowds, you know that",23
betty,folklore Act,"Plus, I saw you dance with him",24
betty,folklore Act,You heard the rumors from Inez,25
betty,folklore Act,You can't believe a word she says,26
betty,folklore Act,"Most times, but this time it was true",27
betty,folklore Act,The worst thing that I ever did,28
betty,folklore Act,Was what I did to you,29
betty,folklore Act,But if I just showed up at your party,30
betty,folklore Act,Would you have me? Would you want me?,31
betty,folklore Act,Would you tell me to go fuck myself,32
betty,folklore Act,Or lead me to the garden?,33
betty,folklore Act,"In the garden, would you trust me",34
betty,folklore Act,If I told you it was just a summer thing?,35
betty,folklore Act,"I'm only seventeen, I don't know anything",36
betty,folklore Act,But I know I miss you,37
betty,folklore Act,I was walking home on broken cobblestones,38
betty,folklore Act,Just thinking of you when she pulled up like,39
betty,folklore Act,A figment of my worst intentions,40
betty,folklore Act,"She said James, get in, let's drive",41
betty,folklore Act,Those days turned into nights,42
betty,folklore Act,"Slept next to her, but",43
betty,folklore Act,I dreamt of you all summer long,44
betty,folklore Act,"Betty, I'm here on your doorstep",45
betty,folklore Act,And I planned it out for weeks now,46
betty,folklore Act,But it's finally sinkin' in,47
betty,folklore Act,"Betty, right now is the last time",48
betty,folklore Act,I can dream about what happens when,49
betty,folklore Act,You see my face again,50
betty,folklore Act,The only thing I wanna do,51
betty,folklore Act,Is make it up to you,52
betty,folklore Act,So I showed up at your party,53
betty,folklore Act,"Yeah, I showed up at your party",54
betty,folklore Act,"Yeah, I showed up at your party",55
betty,folklore Act,Will you have me? Will you love me?,56
betty,folklore Act,Will you kiss me on the porch,57
betty,folklore Act,In front of all your stupid friends?,58
betty,folklore Act,"If you kiss me, will it be just like I dreamed it?",59
betty,folklore Act,Will it patch your broken wings?,60
betty,folklore Act,"I'm only seventeen, I don't know anything",61
betty,folklore Act,But I know I miss you,62
betty,folklore Act,Standing in your cardigan,63
betty,folklore Act,Kissin' in my car again,64
betty,folklore Act,Stopped at a streetlight,65
betty,folklore Act,You know I miss you93Embed,66
the last great american dynasty,folklore Act,"Rebekah rode up on the afternoon train, it was sunny",0
the last great american dynasty,folklore Act,Her saltbox house on the coast took her mind off St. Louis,1
the last great american dynasty,folklore Act,Bill was the heir to the Standard Oil name and money,2
the last great american dynasty,folklore Act,"And the town said, How did a middle-class divorcée do it?",3
the last great american dynasty,folklore Act,"The wedding was charming, if a little gauche",4
the last great american dynasty,folklore Act,There's only so far new money goes,5
the last great american dynasty,folklore Act,They picked out a home and called it Holiday House,6
the last great american dynasty,folklore Act,"Their parties were tasteful, if a little loud",7
the last great american dynasty,folklore Act,The doctor had told him to settle down,8
the last great american dynasty,folklore Act,It must have been her fault his heart gave out,9
the last great american dynasty,folklore Act,And they said,10
the last great american dynasty,folklore Act,There goes the last great American dynasty,11
the last great american dynasty,folklore Act,"Who knows, if she never showed up, what could've been",12
the last great american dynasty,folklore Act,There goes the maddest woman this town has ever seen,13
the last great american dynasty,folklore Act,She had a marvelous time ruining everything,14
the last great american dynasty,folklore Act,Rebekah gave up on the Rhode Island set forever,15
the last great american dynasty,folklore Act,Flew in all her Bitch Pack friends from the city,16
the last great american dynasty,folklore Act,Filled the pool with champagne and swam with the big names,17
the last great american dynasty,folklore Act,And blew through the money on the boys and the ballet,18
the last great american dynasty,folklore Act,And losing on card game bets with Dalí,19
the last great american dynasty,folklore Act,And they said,20
the last great american dynasty,folklore Act,There goes the last great American dynasty,21
the last great american dynasty,folklore Act,"Who knows, if she never showed up, what could've been",22
the last great american dynasty,folklore Act,There goes the most shameless woman this town has ever seen,23
the last great american dynasty,folklore Act,She had a marvelous time ruining everything,24
the last great american dynasty,folklore Act,They say she was seen on occasion,25
the last great american dynasty,folklore Act,"Pacing the rocks, staring out at the midnight sea",26
the last great american dynasty,folklore Act,And in a feud with her neighbor,27
the last great american dynasty,folklore Act,She stole his dog and dyed it key lime green,28
the last great american dynasty,folklore Act,Fifty years is a long time,29
the last great american dynasty,folklore Act,Holiday House sat quietly on that beach,30
the last great american dynasty,folklore Act,"Free of women with madness, their men and bad habits",31
the last great american dynasty,folklore Act,And then it was bought by me,32
the last great american dynasty,folklore Act,"Who knows, if I never showed up, what could've been",33
the last great american dynasty,folklore Act,There goes the loudest woman this town has ever seen,34
the last great american dynasty,folklore Act,I had a marvelous time ruining everything,35
the last great american dynasty,folklore Act,I had a marvelous time ruining everything,36
the last great american dynasty,folklore Act,A marvelous time ruining everything,37
the last great american dynasty,folklore Act,A marvelous time,38
the last great american dynasty,folklore Act,I had a marvelous time71Embed,39
august,folklore Act,"Salt air, and the rust on your door",0
august,folklore Act,I never needed anything more,1
august,folklore Act,Whispers of Are you sure?,2
august,folklore Act,Never have I ever before,3
august,folklore Act,But I can see us lost in the memory,4
august,folklore Act,August slipped away into a moment in time,5
august,folklore Act,'Cause it was never mine,6
august,folklore Act,And I can see us twisted in bedsheets,7
august,folklore Act,August sipped away like a bottle of wine,8
august,folklore Act,'Cause you were never mine,9
august,folklore Act,Your back beneath the sun,10
august,folklore Act,Wishin' I could write my name on it,11
august,folklore Act,Will you call when you're back at school?,12
august,folklore Act,I remember thinkin' I had you,13
august,folklore Act,But I can see us lost in the memory,14
august,folklore Act,August slipped away into a moment in time,15
august,folklore Act,'Cause it was never mine,16
august,folklore Act,And I can see us twisted in bedsheets,17
august,folklore Act,August sipped away like a bottle of wine,18
august,folklore Act,'Cause you were never mine,19
august,folklore Act,Back when we were still changin' for the better,20
august,folklore Act,Wanting was enough,21
august,folklore Act,"For me, it was enough",22
august,folklore Act,To live for the hope of it all,23
august,folklore Act,Cancel plans just in case you'd call,24
august,folklore Act,"And say, Meet me behind the mall",25
august,folklore Act,So much for summer love and saying us,26
august,folklore Act,'Cause you weren't mine to lose,27
august,folklore Act,"You weren't mine to lose, no",28
august,folklore Act,But I can see us lost in the memory,29
august,folklore Act,August slipped away into a moment in time,30
august,folklore Act,'Cause it was never mine,31
august,folklore Act,And I can see us twisted in bedsheets,32
august,folklore Act,August sipped away like a bottle of wine,33
august,folklore Act,'Cause you were never mine,34
august,folklore Act,'Cause you were never mine,35
august,folklore Act,Never mine,36
august,folklore Act,But do you remember?,37
august,folklore Act,Remember when I pulled up and said Get in the car,38
august,folklore Act,And then canceled my plans just in case you'd call?,39
august,folklore Act,"Back when I was livin' for the hope of it all, for the hope of it all",40
august,folklore Act,Meet me behind the mall,41
august,folklore Act,(Remember when I pulled up and said Get in the car),42
august,folklore Act,(And then canceled my plans just in case you'd call?),43
august,folklore Act,"(Back when I was livin' for the hope of it all, for the hope of it all)",44
august,folklore Act,(Meet me behind the mall),45
august,folklore Act,Remember when I pulled up and said Get in the car,46
august,folklore Act,And then canceled my plans just in case you'd call?,47
august,folklore Act,Back when I was livin' for the hope of it all (For the hope of it all),48
august,folklore Act,"For the hope of it all, for the hope of it all",49
august,folklore Act,"(For the hope of it all, for the hope of it all)123Embed",50
illicit affairs,folklore Act,Make sure nobody sees you leave,0
illicit affairs,folklore Act,"Hood over your head, keep your eyes down",1
illicit affairs,folklore Act,Tell your friends you're out for a run,2
illicit affairs,folklore Act,You’ll be flushed when you return,3
illicit affairs,folklore Act,Take the road less traveled by,4
illicit affairs,folklore Act,Tell yourself you can always stop,5
illicit affairs,folklore Act,What started in beautiful rooms,6
illicit affairs,folklore Act,Ends with meetings in parking lots,7
illicit affairs,folklore Act,And that's the thing about illicit affairs,8
illicit affairs,folklore Act,And clandestine meetings and longing stares,9
illicit affairs,folklore Act,It's born from just one single glance,10
illicit affairs,folklore Act,But it dies and it dies and it dies,11
illicit affairs,folklore Act,A million little times,12
illicit affairs,folklore Act,Leave the perfume on the shelf,13
illicit affairs,folklore Act,That you picked out just for him,14
illicit affairs,folklore Act,So you leave no trace behind,15
illicit affairs,folklore Act,Like you don’t even exist,16
illicit affairs,folklore Act,Take the words for what they are,17
illicit affairs,folklore Act,"A dwindling, mercurial high",18
illicit affairs,folklore Act,A drug that only worked,19
illicit affairs,folklore Act,The first few hundred times,20
illicit affairs,folklore Act,And that's the thing about illicit affairs,21
illicit affairs,folklore Act,And clandestine meetings and stolen stares,22
illicit affairs,folklore Act,They show their truth one single time,23
illicit affairs,folklore Act,But they lie and they lie and they lie,24
illicit affairs,folklore Act,A million little times,25
illicit affairs,folklore Act,And you wanna scream,26
illicit affairs,folklore Act,"Don't call me kid, don't call me baby",27
illicit affairs,folklore Act,Look at this godforsaken mess that you made me,28
illicit affairs,folklore Act,You showed me colors you know I can't see with anyone else,29
illicit affairs,folklore Act,"Don't call me kid, don't call me baby",30
illicit affairs,folklore Act,Look at this idiotic fool that you made me,31
illicit affairs,folklore Act,You taught me a secret language I can't speak with anyone else,32
illicit affairs,folklore Act,And you know damn well,33
illicit affairs,folklore Act,"For you, I would ruin myself",34
illicit affairs,folklore Act,A million little times89Embed,35
my tears ricochet,folklore Act,"We gather here, we line up, weepin' in a sunlit room",0
my tears ricochet,folklore Act,"And if I'm on fire, you'll be made of ashes, too",1
my tears ricochet,folklore Act,"Even on my worst day, did I deserve, babe",2
my tears ricochet,folklore Act,All the hell you gave me?,3
my tears ricochet,folklore Act,"'Cause I loved you, I swear I loved you",4
my tears ricochet,folklore Act,'Til my dying day,5
my tears ricochet,folklore Act,I didn't have it in myself to go with grace,6
my tears ricochet,folklore Act,"And you're the hero flying around, saving face",7
my tears ricochet,folklore Act,"And if I'm dead to you, why are you at the wake?",8
my tears ricochet,folklore Act,"Cursing my name, wishing I stayed",9
my tears ricochet,folklore Act,Look at how my tears ricochet,10
my tears ricochet,folklore Act,"We gather stones, never knowing what they'll mean",11
my tears ricochet,folklore Act,"Some to throw, some to make a diamond ring",12
my tears ricochet,folklore Act,You know I didn't want to have to haunt you,13
my tears ricochet,folklore Act,But what a ghostly scene,14
my tears ricochet,folklore Act,You wear the same jewels that I gave you,15
my tears ricochet,folklore Act,As you bury me,16
my tears ricochet,folklore Act,I didn't have it in myself to go with grace,17
my tears ricochet,folklore Act,"'Cause when I'd fight, you used to tell me I was brave",18
my tears ricochet,folklore Act,"And if I'm dead to you, why are you at the wake?",19
my tears ricochet,folklore Act,"Cursing my name, wishing I stayed",20
my tears ricochet,folklore Act,Look at how my tears ricochet,21
my tears ricochet,folklore Act,And I can go anywhere I want,22
my tears ricochet,folklore Act,"Anywhere I want, just not home",23
my tears ricochet,folklore Act,"And you can aim for my heart, go for blood",24
my tears ricochet,folklore Act,But you would still miss me in your bones,25
my tears ricochet,folklore Act,And I still talk to you (When I'm screaming at the sky),26
my tears ricochet,folklore Act,And when you can't sleep at night (You hear my stolen lullabies),27
my tears ricochet,folklore Act,I didn't have it in myself to go with grace,28
my tears ricochet,folklore Act,And so the battleships will sink beneath the waves,29
my tears ricochet,folklore Act,"You had to kill me, but it killed you just the same",30
my tears ricochet,folklore Act,"Cursing my name, wishing I stayed",31
my tears ricochet,folklore Act,You turned into your worst fears,32
my tears ricochet,folklore Act,"And you're tossing out blame, drunk on this pain",33
my tears ricochet,folklore Act,Crossing out the good years,34
my tears ricochet,folklore Act,"And you're cursing my name, wishing I stayed",35
my tears ricochet,folklore Act,Look at how my tears ricochet90Embed,36
cardigan,folklore Act,"Vintage tee, brand new phone",0
cardigan,folklore Act,High heels on cobblestones,1
cardigan,folklore Act,"When you are young, they assume you know nothing",2
cardigan,folklore Act,"Sequin smile, black lipstick",3
cardigan,folklore Act,Sensual politics,4
cardigan,folklore Act,"When you are young, they assume you know nothing",5
cardigan,folklore Act,But I knew you,6
cardigan,folklore Act,Dancin' in your Levi's,7
cardigan,folklore Act,"Drunk under a streetlight, I",8
cardigan,folklore Act,I knew you,9
cardigan,folklore Act,Hand under my sweatshirt,10
cardigan,folklore Act,"Baby, kiss it better, I",11
cardigan,folklore Act,And when I felt like I was an old cardigan,12
cardigan,folklore Act,Under someone's bed,13
cardigan,folklore Act,You put me on and said I was your favorite,14
cardigan,folklore Act,A friend to all is a friend to none,15
cardigan,folklore Act,"Chase two girls, lose the one",16
cardigan,folklore Act,"When you are young, they assume you know nothing",17
cardigan,folklore Act,But I knew you,18
cardigan,folklore Act,Playing hide-and-seek and,19
cardigan,folklore Act,"Giving me your weekends, I",20
cardigan,folklore Act,I knew you,21
cardigan,folklore Act,Your heartbeat on the High Line,22
cardigan,folklore Act,"Once in twenty lifetimes, I",23
cardigan,folklore Act,And when I felt like I was an old cardigan,24
cardigan,folklore Act,Under someone's bed,25
cardigan,folklore Act,You put me on and said I was your favorite,26
cardigan,folklore Act,To kiss in cars and downtown bars,27
cardigan,folklore Act,Was all we needed,28
cardigan,folklore Act,You drew stars around my scars,29
cardigan,folklore Act,But now I'm bleedin',30
cardigan,folklore Act,'Cause I knew you,31
cardigan,folklore Act,Steppin' on the last train,32
cardigan,folklore Act,"Marked me like a bloodstain, I",33
cardigan,folklore Act,I knew you,34
cardigan,folklore Act,Tried to change the ending,35
cardigan,folklore Act,"Peter losing Wendy, I",36
cardigan,folklore Act,I knew you,37
cardigan,folklore Act,Leavin' like a father,38
cardigan,folklore Act,"Running like water, I",39
cardigan,folklore Act,"And when you are young, they assume you know nothing",40
cardigan,folklore Act,But I knew you'd linger like a tattoo kiss,41
cardigan,folklore Act,I knew you'd haunt all of my what-ifs,42
cardigan,folklore Act,The smell of smoke would hang around this long,43
cardigan,folklore Act,'Cause I knew everything when I was young,44
cardigan,folklore Act,I knew I'd curse you for the longest time,45
cardigan,folklore Act,Chasin' shadows in the grocery line,46
cardigan,folklore Act,I knew you'd miss me once the thrill expired,47
cardigan,folklore Act,And you'd be standin' in my front porch light,48
cardigan,folklore Act,And I knew you'd come back to me,49
cardigan,folklore Act,You'd come back to me,50
cardigan,folklore Act,And you'd come back to me,51
cardigan,folklore Act,And you'd come back,52
cardigan,folklore Act,And when I felt like I was an old cardigan,53
cardigan,folklore Act,Under someone's bed,54
cardigan,folklore Act,You put me on and said I was your favorite170Embed,55
Style,1989 Act,Midnight,0
Style,1989 Act,"You come and pick me up, no headlights",1
Style,1989 Act,A long drive,2
Style,1989 Act,Could end in burning flames or paradise,3
Style,1989 Act,"Fade into view, oh",4
Style,1989 Act,It's been a while since I have even heard from you,5
Style,1989 Act,(Heard from you),6
Style,1989 Act,"And I should just tell you to leave, 'cause I",7
Style,1989 Act,"Know exactly where it leads, but I",8
Style,1989 Act,Watch us go 'round and 'round each time,9
Style,1989 Act,You got that James Dean daydream look in your eye,10
Style,1989 Act,And I got that red lip classic thing that you like,11
Style,1989 Act,"And when we go crashing down, we come back every time",12
Style,1989 Act,"'Cause we never go out of style, we never go out of style",13
Style,1989 Act,"You got that long hair, slicked back, white t-shirt",14
Style,1989 Act,And I got that good girl faith and a tight little skirt,15
Style,1989 Act,"And when we go crashing down, we come back every time",16
Style,1989 Act,"'Cause we never go out of style, we never go out of style",17
Style,1989 Act,So it goes,18
Style,1989 Act,"He can't keep his wild eyes on the road, mmm",19
Style,1989 Act,Takes me home,20
Style,1989 Act,"The lights are off, he's taking off his coat, mmm, yeah",21
Style,1989 Act,"I say, I heard, oh",22
Style,1989 Act,That you've been out and about with some other girl,23
Style,1989 Act,Some other girl,24
Style,1989 Act,"He says, What you heard is true, but I",25
Style,1989 Act,Can't stop thinking 'bout you and I,26
Style,1989 Act,"I said, I've been there too a few times",27
Style,1989 Act,'Cause you got that James Dean daydream look in your eye,28
Style,1989 Act,And I got that red lip classic thing that you like,29
Style,1989 Act,"And when we go crashing down, we come back every time",30
Style,1989 Act,"'Cause we never go out of style, we never go out of style",31
Style,1989 Act,"You got that long hair, slicked back, white t-shirt",32
Style,1989 Act,And I got that good girl faith and a tight little skirt (A tight little skirt),33
Style,1989 Act,"And when we go crashing down, we come back every time",34
Style,1989 Act,"'Cause we never go out of style (We never go, we never go)",35
Style,1989 Act,We never go out of style,36
Style,1989 Act,Take me home (Ah),37
Style,1989 Act,Just take me home (Ah),38
Style,1989 Act,"Yeah, just take me home (Ah)",39
Style,1989 Act,"Oh-oh, woah-oh, oh (Out of style)",40
Style,1989 Act,"Oh, you got that James Dean daydream look in your eye",41
Style,1989 Act,And I got that red lip classic thing that you like,42
Style,1989 Act,And when we go crashing down (And when we go),43
Style,1989 Act,We come back every time,44
Style,1989 Act,"'Cause we never go out of style, we never go out of style1KEmbed",45
Blank Space,1989 Act,"Nice to meet you, where you been?",0
Blank Space,1989 Act,I could show you incredible things,1
Blank Space,1989 Act,"Magic, madness, heaven, sin",2
Blank Space,1989 Act,Saw you there and I thought,3
Blank Space,1989 Act,"Oh, my God, look at that face",4
Blank Space,1989 Act,You look like my next mistake,5
Blank Space,1989 Act,"Love's a game, wanna play? Ayy",6
Blank Space,1989 Act,"New money, suit and tie",7
Blank Space,1989 Act,I can read you like a magazine,8
Blank Space,1989 Act,Ain't it funny? Rumors fly,9
Blank Space,1989 Act,And I know you heard about me,10
Blank Space,1989 Act,"So, hey, let's be friends",11
Blank Space,1989 Act,I'm dying to see how this one ends,12
Blank Space,1989 Act,Grab your passport and my hand,13
Blank Space,1989 Act,I can make the bad guys good for a weekend,14
Blank Space,1989 Act,So it's gonna be forever,15
Blank Space,1989 Act,Or it's gonna go down in flames?,16
Blank Space,1989 Act,"You can tell me when it's over, mm",17
Blank Space,1989 Act,If the high was worth the pain,18
Blank Space,1989 Act,Got a long list of ex-lovers,19
Blank Space,1989 Act,They'll tell you I'm insane,20
Blank Space,1989 Act,'Cause you know I love the players,21
Blank Space,1989 Act,And you love the game,22
Blank Space,1989 Act,'Cause we're young and we're reckless,23
Blank Space,1989 Act,We'll take this way too far,24
Blank Space,1989 Act,"It'll leave you breathless, mm",25
Blank Space,1989 Act,Or with a nasty scar,26
Blank Space,1989 Act,Got a long list of ex-lovers,27
Blank Space,1989 Act,They'll tell you I'm insane,28
Blank Space,1989 Act,"But I've got a blank space, baby",29
Blank Space,1989 Act,And I'll write your name,30
Blank Space,1989 Act,"Cherry lips, crystal skies",31
Blank Space,1989 Act,I could show you incredible things,32
Blank Space,1989 Act,"Stolen kisses, pretty lies",33
Blank Space,1989 Act,"You're the king, baby, I'm your queen",34
Blank Space,1989 Act,Find out what you want,35
Blank Space,1989 Act,Be that girl for a month,36
Blank Space,1989 Act,"Wait, the worst is yet to come, oh, no",37
Blank Space,1989 Act,"Screaming, crying, perfect storms",38
Blank Space,1989 Act,I can make all the tables turn,39
Blank Space,1989 Act,Rose garden filled with thorns,40
Blank Space,1989 Act,"Keep you second guessing, like",41
Blank Space,1989 Act,"Oh, my God, who is she?",42
Blank Space,1989 Act,I get drunk on jealousy,43
Blank Space,1989 Act,But you'll come back each time you leave,44
Blank Space,1989 Act,"'Cause, darling, I'm a nightmare dressed like a daydream",45
Blank Space,1989 Act,So it's gonna be forever,46
Blank Space,1989 Act,Or it's gonna go down in flames?,47
Blank Space,1989 Act,"You can tell me when it's over, mm",48
Blank Space,1989 Act,If the high was worth the pain,49
Blank Space,1989 Act,Got a long list of ex-lovers,50
Blank Space,1989 Act,They'll tell you I'm insane,51
Blank Space,1989 Act,'Cause you know I love the players,52
Blank Space,1989 Act,And you love the game,53
Blank Space,1989 Act,'Cause we're young and we're reckless (Oh),54
Blank Space,1989 Act,We'll take this way too far,55
Blank Space,1989 Act,"It'll leave you breathless (Oh-oh), mm",56
Blank Space,1989 Act,Or with a nasty scar,57
Blank Space,1989 Act,Got a long list of ex-lovers,58
Blank Space,1989 Act,They'll tell you I'm insane (Insane),59
Blank Space,1989 Act,"But I've got a blank space, baby",60
Blank Space,1989 Act,And I'll write your name,61
Blank Space,1989 Act,Boys only want love if it's torture,62
Blank Space,1989 Act,"Don't say I didn't, say I didn't warn ya",63
Blank Space,1989 Act,Boys only want love if it's torture,64
Blank Space,1989 Act,"Don't say I didn't, say I didn't warn ya",65
Blank Space,1989 Act,So it's gonna be forever,66
Blank Space,1989 Act,Or it's gonna go down in flames?,67
Blank Space,1989 Act,"You can tell me when it's over (Over), mm",68
Blank Space,1989 Act,If the high was worth the pain,69
Blank Space,1989 Act,Got a long list of ex-lovers,70
Blank Space,1989 Act,They'll tell you I'm insane (I'm insane),71
Blank Space,1989 Act,'Cause you know I love the players,72
Blank Space,1989 Act,And you love the game (And you love the game),73
Blank Space,1989 Act,'Cause we're young and we're reckless (Yeah),74
Blank Space,1989 Act,We'll take this way too far (Ooh),75
Blank Space,1989 Act,"It'll leave you breathless, mm",76
Blank Space,1989 Act,Or with a nasty scar (With a nasty scar),77
Blank Space,1989 Act,Got a long list of ex-lovers,78
Blank Space,1989 Act,They'll tell you I'm insane,79
Blank Space,1989 Act,"But I've got a blank space, baby",80
Blank Space,1989 Act,And I'll write your name1KEmbed,81
Shake It Off,1989 Act,I stay out too late,0
Shake It Off,1989 Act,Got nothin' in my brain,1
Shake It Off,1989 Act,"That's what people say, mm-mm",2
Shake It Off,1989 Act,"That's what people say, mm-mm",3
Shake It Off,1989 Act,I go on too many dates (Haha),4
Shake It Off,1989 Act,But I can't make them stay,5
Shake It Off,1989 Act,"At least, that's what people say, mm-mm",6
Shake It Off,1989 Act,"That's what people say, mm-mm",7
Shake It Off,1989 Act,But I keep cruisin',8
Shake It Off,1989 Act,"Can't stop, won't stop movin'",9
Shake It Off,1989 Act,It's like I got this music in my mind,10
Shake It Off,1989 Act,"Sayin', It's gonna be alright",11
Shake It Off,1989 Act,"'Cause the players gonna play, play, play, play, play",12
Shake It Off,1989 Act,"And the haters gonna hate, hate, hate, hate, hate",13
Shake It Off,1989 Act,"Baby, I'm just gonna shake, shake, shake, shake, shake",14
Shake It Off,1989 Act,"I shake it off, I shake it off",15
Shake It Off,1989 Act,"Heartbreakers gonna break, break, break, break, break",16
Shake It Off,1989 Act,"And the fakers gonna fake, fake, fake, fake, fake",17
Shake It Off,1989 Act,"Baby, I'm just gonna shake, shake, shake, shake, shake",18
Shake It Off,1989 Act,"I shake it off, I shake it off",19
Shake It Off,1989 Act,I never miss a beat,20
Shake It Off,1989 Act,I'm lightnin' on my feet,21
Shake It Off,1989 Act,"And that's what they don't see, mm-mm",22
Shake It Off,1989 Act,"That's what they don't see, mm-mm",23
Shake It Off,1989 Act,I'm dancin' on my own (Dancin' on my own),24
Shake It Off,1989 Act,I make the moves up as I go (Moves up as I go),25
Shake It Off,1989 Act,"And that's what they don't know, mm-mm",26
Shake It Off,1989 Act,"That's what they don't know, mm-mm",27
Shake It Off,1989 Act,But I keep cruisin',28
Shake It Off,1989 Act,"Can't stop, won't stop groovin'",29
Shake It Off,1989 Act,It's like I got this music in my mind,30
Shake It Off,1989 Act,"Sayin', It's gonna be alright",31
Shake It Off,1989 Act,"'Cause the players gonna play, play, play, play, play",32
Shake It Off,1989 Act,"And the haters gonna hate, hate, hate, hate, hate",33
Shake It Off,1989 Act,"Baby, I'm just gonna shake, shake, shake, shake, shake",34
Shake It Off,1989 Act,"I shake it off, I shake it off",35
Shake It Off,1989 Act,"Heartbreakers gonna break, break, break, break, break",36
Shake It Off,1989 Act,"And the fakers gonna fake, fake, fake, fake, fake",37
Shake It Off,1989 Act,"Baby, I'm just gonna shake, shake, shake, shake, shake",38
Shake It Off,1989 Act,"I shake it off, I shake it off",39
Shake It Off,1989 Act,"I shake it off, I shake it off",40
Shake It Off,1989 Act,"I, I, I shake it off, I shake it off",41
Shake It Off,1989 Act,"I, I, I shake it off, I shake it off",42
Shake It Off,1989 Act,"I, I, I shake it off, I shake it off",43
Shake It Off,1989 Act,"Hey, hey, hey",44
